,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side,Group,TotalExpenses
4645,4944_02,Europa,False,55 Cancri e,58.0,False,0.0,3448.0,0.0,737.0,2193.0,False,A,60,S,4944,6378.0
6838,7225_01,Europa,False,55 Cancri e,37.0,False,0.0,1379.0,130.0,1488.0,75.0,False,A,77,P,7225,3072.0
4500,4783_01,Europa,False,TRAPPIST-1e,37.0,False,223.0,9495.0,0.0,1318.0,1866.0,True,A,43,P,4783,12902.0
2509,2693_04,Europa,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,False,A,22,P,2693,0.0
6535,6899_02,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,A,73,P,6899,0.0
2508,2693_03,Europa,False,TRAPPIST-1e,55.0,False,0.0,846.0,0.0,263.0,2024.0,False,A,22,P,2693,3133.0
2507,2693_02,Europa,False,55 Cancri e,36.0,True,11.0,79.0,0.0,210.0,1895.0,False,A,22,P,2693,2195.0
4747,5064_01,Europa,False,55 Cancri e,22.0,False,1961.0,82.0,0.0,3025.0,2406.0,False,A,62,S,5064,7474.0
6149,6488_01,Europa,False,TRAPPIST-1e,50.0,False,0.0,1663.0,336.0,1855.0,4.0,False,A,79,S,6488,3858.0
6534,6899_01,Europa,False,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,A,73,P,6899,0.0
2506,2693_01,Europa,False,TRAPPIST-1e,57.0,False,0.0,1514.0,0.0,72.0,1393.0,False,A,22,P,2693,2979.0
2097,2251_01,Europa,False,55 Cancri e,62.0,False,320.0,1179.0,756.0,4996.0,85.0,False,A,29,S,2251,7336.0
6338,6708_01,Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,A,67,P,6708,0.0
6339,6708_02,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,,True,A,67,P,6708,0.0
7703,8220_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,5157.0,1.0,136.0,32.0,True,A,99,S,8220,5326.0
6340,6708_03,Europa,False,TRAPPIST-1e,36.0,False,994.0,526.0,0.0,7.0,1279.0,False,A,67,P,6708,2806.0
5439,5811_01,Europa,False,55 Cancri e,36.0,False,1.0,4058.0,95.0,0.0,2109.0,False,A,54,P,5811,6263.0
4646,4944_03,Europa,False,TRAPPIST-1e,56.0,False,153.0,1750.0,0.0,334.0,1539.0,False,A,60,S,4944,3776.0
8180,8741_03,Europa,False,TRAPPIST-1e,49.0,False,4.0,44.0,1401.0,1043.0,0.0,False,A,91,P,8741,2492.0
8178,8741_01,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,A,91,P,8741,0.0
5216,5561_04,Europa,False,TRAPPIST-1e,43.0,False,7.0,494.0,2473.0,443.0,71.0,False,A,51,P,5561,3488.0
3123,3364_01,Europa,False,55 Cancri e,40.0,False,0.0,372.0,7.0,5.0,1467.0,False,A,31,P,3364,1851.0
3115,3360_01,Europa,False,TRAPPIST-1e,52.0,True,0.0,1429.0,0.0,1371.0,488.0,True,A,30,P,3360,3288.0
4663,4974_01,Europa,False,TRAPPIST-1e,56.0,False,0.0,10.0,0.0,9319.0,1225.0,False,A,44,P,4974,10554.0
6731,7097_03,Europa,False,TRAPPIST-1e,32.0,True,527.0,1863.0,0.0,417.0,2905.0,False,A,75,P,7097,5712.0
6730,7097_02,Europa,False,TRAPPIST-1e,14.0,False,0.0,3124.0,40.0,219.0,189.0,False,A,75,P,7097,3572.0
8179,8741_02,Europa,False,55 Cancri e,49.0,False,0.0,3853.0,0.0,245.0,178.0,True,A,91,P,8741,4276.0
6729,7097_01,Europa,False,55 Cancri e,27.0,False,0.0,44.0,4761.0,5.0,41.0,True,A,75,P,7097,4851.0
1216,1294_01,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,A,14,S,1294,0.0
8103,8656_03,Europa,True,55 Cancri e,29.0,True,0.0,0.0,0.0,0.0,0.0,True,A,103,S,8656,0.0
2324,2506_01,Undisclosed,False,55 Cancri e,38.0,False,0.0,2506.0,46.0,11001.0,5.0,False,A,19,P,2506,13558.0
8102,8656_02,Europa,False,55 Cancri e,38.0,True,0.0,1298.0,0.0,1841.0,1547.0,False,A,103,S,8656,4686.0
5550,5919_01,Europa,False,55 Cancri e,26.0,False,0.0,2427.0,15.0,5.0,0.0,True,A,55,P,5919,2447.0
2093,2238_01,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,A,28,S,2238,0.0
7782,8307_02,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,A,100,S,8307,0.0
6732,7097_04,Europa,False,55 Cancri e,33.0,True,0.0,16.0,12.0,2349.0,12.0,False,A,75,P,7097,2389.0
8120,8671_01,Europa,False,55 Cancri e,29.0,False,1.0,764.0,1.0,265.0,1539.0,True,A,90,P,8671,2570.0
6008,6360_03,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,A,75,S,6360,0.0
3023,3276_01,Europa,False,TRAPPIST-1e,33.0,False,20.0,653.0,0.0,121.0,483.0,False,A,29,P,3276,1277.0
6006,6360_01,Europa,False,TRAPPIST-1e,0.0,True,0.0,0.0,0.0,0.0,0.0,True,A,75,S,6360,0.0
7247,7748_02,Europa,False,TRAPPIST-1e,39.0,True,0.0,395.0,0.0,1012.0,1080.0,False,A,94,S,7748,2487.0
1470,1555_01,Europa,False,TRAPPIST-1e,45.0,False,0.0,1389.0,0.0,2987.0,0.0,False,A,18,S,1555,4376.0
113,0119_01,Undisclosed,False,TRAPPIST-1e,39.0,False,0.0,2344.0,0.0,65.0,6898.0,False,A,0,P,0119,9307.0
6007,6360_02,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,A,75,S,6360,0.0
2956,3204_02,Europa,False,TRAPPIST-1e,47.0,False,3865.0,3810.0,0.0,12.0,196.0,False,A,27,P,3204,7883.0
2957,3204_03,Europa,False,TRAPPIST-1e,46.0,False,0.0,131.0,,8873.0,469.0,False,A,27,P,3204,9473.0
2106,2257_02,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,B,66,P,2257,0.0
2776,2995_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,94,P,2995,0.0
2127,2280_01,Europa,False,TRAPPIST-1e,18.0,False,20.0,1064.0,0.0,0.0,11643.0,False,B,92,S,2280,12727.0
2777,2995_02,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,94,P,2995,0.0
2729,2928_02,Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,,0.0,0.0,True,B,92,P,2928,0.0
5414,5780_03,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,B,195,P,5780,0.0
2767,2982_01,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,B,111,S,2982,0.0
2789,3010_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,8403.0,0.0,7627.0,83.0,False,B,96,P,3010,16113.0
2766,2979_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,False,B,93,P,2979,0.0
2417,2594_01,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,B,98,S,2594,0.0
2059,2204_01,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,90,S,2204,0.0
2126,2279_01,Europa,False,55 Cancri e,47.0,False,0.0,140.0,,85.0,3970.0,False,B,91,S,2279,4195.0
2730,2928_03,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,B,92,P,2928,0.0
4928,5254_02,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,B,202,S,5254,0.0
1977,2114_01,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,87,S,2114,0.0
3967,4232_01,Europa,False,TRAPPIST-1e,47.0,False,0.0,4983.0,0.0,173.0,43.0,True,B,164,S,4232,5199.0
3950,4216_01,Europa,True,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,True,B,134,P,4216,0.0
5355,5721_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,B,219,S,5721,0.0
4037,4312_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,137.0,0.0,0.0,7629.0,False,B,139,P,4312,7766.0
5258,5610_02,Europa,False,55 Cancri e,54.0,True,0.0,7996.0,0.0,4549.0,10206.0,False,B,214,S,5610,22751.0
5251,5602_02,Europa,False,55 Cancri e,18.0,False,0.0,3268.0,0.0,436.0,342.0,True,B,190,P,5602,4046.0
5253,5606_01,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,B,213,S,5606,0.0
5257,5610_01,Europa,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,B,214,S,5610,0.0
5230,5581_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,,True,B,212,S,5581,0.0
3941,4207_02,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,B,163,S,4207,0.0
3985,4254_02,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,136,P,4254,0.0
5402,5768_02,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,B,193,P,5768,0.0
3984,4254_01,Europa,False,55 Cancri e,33.0,False,5493.0,9401.0,23.0,3013.0,303.0,False,B,136,P,4254,18233.0
5395,5761_01,Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,B,220,S,5761,0.0
5356,5721_02,Europa,False,TRAPPIST-1e,58.0,False,0.0,1975.0,598.0,7.0,3726.0,False,B,219,S,5721,6306.0
4053,4333_01,Europa,False,55 Cancri e,28.0,False,0.0,3345.0,0.0,2143.0,27.0,False,B,141,P,4333,5515.0
5219,5568_01,Europa,False,TRAPPIST-1e,49.0,False,0.0,3991.0,298.0,289.0,2740.0,False,B,188,P,5568,7318.0
3980,4249_03,Europa,False,55 Cancri e,20.0,False,354.0,1546.0,323.0,284.0,315.0,True,B,166,S,4249,2822.0
5282,5642_01,Europa,True,Undisclosed,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B,216,S,5642,0.0
5254,5606_02,Europa,False,TRAPPIST-1e,31.0,False,0.0,1219.0,7.0,104.0,1082.0,True,B,213,S,5606,2412.0
5220,5568_02,Europa,True,55 Cancri e,29.0,True,0.0,0.0,0.0,0.0,0.0,True,B,188,P,5568,0.0
3979,4249_02,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,B,166,S,4249,0.0
3978,4249_01,Europa,False,TRAPPIST-1e,58.0,False,0.0,2946.0,0.0,101.0,387.0,True,B,166,S,4249,3434.0
4627,4930_01,Europa,True,Undisclosed,47.0,False,0.0,0.0,0.0,0.0,0.0,True,B,161,P,4930,0.0
4868,5194_01,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,176,P,5194,0.0
4451,4730_01,Europa,False,Undisclosed,50.0,False,0.0,1338.0,0.0,40.0,6178.0,False,B,158,P,4730,7556.0
4869,5194_02,Europa,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,B,176,P,5194,0.0
4894,5217_01,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,177,P,5217,0.0
4895,5217_02,Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,B,177,P,5217,0.0
4855,5181_01,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,B,175,P,5181,0.0
5401,5768_01,Europa,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,B,193,P,5768,0.0
1965,2097_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,86,S,2097,0.0
5250,5602_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B,190,P,5602,0.0
3968,4233_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,144.0,76.0,184.0,3932.0,False,B,135,P,4233,4336.0
2014,2149_01,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,89,S,2149,0.0
2026,2164_01,Europa,True,TRAPPIST-1e,21.0,True,0.0,0.0,0.0,0.0,0.0,True,B,63,P,2164,0.0
2038,2182_01,Europa,False,TRAPPIST-1e,31.0,False,46.0,1935.0,0.0,995.0,1254.0,False,B,64,P,2182,4230.0
2050,2196_01,Europa,False,TRAPPIST-1e,47.0,False,,32.0,0.0,4027.0,1440.0,False,B,65,P,2196,5499.0
2051,2196_02,Europa,False,55 Cancri e,26.0,False,26.0,4587.0,0.0,102.0,0.0,True,B,65,P,2196,4715.0
2052,2196_03,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,B,65,P,2196,0.0
2053,2196_04,Europa,False,55 Cancri e,42.0,False,0.0,1180.0,0.0,2677.0,283.0,False,B,65,P,2196,4140.0
2335,2515_02,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,96,S,2515,0.0
2343,2523_01,Europa,True,55 Cancri e,23.0,False,0.0,0.0,,0.0,0.0,True,B,73,P,2523,0.0
2345,2526_01,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,B,74,P,2526,0.0
2352,2534_01,Europa,False,55 Cancri e,20.0,False,0.0,646.0,0.0,,1425.0,False,B,75,P,2534,2071.0
2353,2534_02,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,75,P,2534,0.0
2357,2541_01,Europa,False,Undisclosed,44.0,False,0.0,1482.0,127.0,1555.0,1257.0,False,B,77,P,2541,4421.0
2359,2544_01,Europa,False,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,B,97,S,2544,0.0
5361,5726_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,,0.0,0.0,True,B,192,P,5726,0.0
2360,2544_02,Europa,False,TRAPPIST-1e,42.0,False,41.0,1912.0,0.0,1899.0,43.0,False,B,97,S,2544,3895.0
2376,2555_02,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,B,78,P,2555,0.0
4079,4356_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,B,167,S,4356,0.0
5309,5674_01,Europa,False,TRAPPIST-1e,22.0,False,0.0,11594.0,0.0,10247.0,1.0,False,B,217,S,5674,21842.0
4071,4348_01,Europa,True,TRAPPIST-1e,47.0,True,0.0,0.0,0.0,0.0,0.0,True,B,142,P,4348,0.0
5318,5684_03,Europa,False,55 Cancri e,38.0,False,0.0,1198.0,48.0,278.0,1244.0,False,B,218,S,5684,2768.0
5319,5684_04,Europa,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,True,B,218,S,5684,0.0
3986,4254_03,Europa,False,TRAPPIST-1e,62.0,False,0.0,22.0,0.0,3314.0,22.0,False,B,136,P,4254,3358.0
5412,5780_01,Europa,False,TRAPPIST-1e,33.0,False,2233.0,6408.0,,23.0,273.0,True,B,195,P,5780,8937.0
5413,5780_02,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B,195,P,5780,0.0
5404,5769_02,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,B,194,P,5769,0.0
5317,5684_02,Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,B,218,S,5684,0.0
5403,5769_01,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,B,194,P,5769,0.0
4024,4297_01,Europa,False,55 Cancri e,41.0,False,14.0,6777.0,81.0,604.0,2936.0,False,B,138,P,4297,10412.0
3970,4238_01,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,B,165,S,4238,0.0
2375,2555_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,B,78,P,2555,0.0
2728,2928_01,Europa,False,55 Cancri e,54.0,True,0.0,2062.0,2.0,19.0,1618.0,False,B,92,P,2928,3701.0
5814,6152_01,Europa,True,TRAPPIST-1e,33.0,False,0.0,,0.0,0.0,0.0,True,B,235,S,6152,0.0
2695,2890_01,Europa,False,TRAPPIST-1e,44.0,False,0.0,351.0,0.0,3.0,3447.0,False,B,89,P,2890,3801.0
6978,7416_01,Europa,False,55 Cancri e,41.0,True,0.0,10049.0,214.0,5287.0,1845.0,False,B,278,S,7416,17395.0
7937,8475_01,Europa,False,55 Cancri e,49.0,False,0.0,2808.0,1083.0,110.0,1132.0,False,B,331,S,8475,5133.0
7701,8218_01,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,B,272,P,8218,0.0
7938,8475_02,Europa,False,55 Cancri e,21.0,False,2.0,4887.0,64.0,4952.0,1734.0,False,B,331,S,8475,11639.0
7449,7972_01,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,B,260,P,7972,0.0
7450,7972_02,Europa,False,TRAPPIST-1e,35.0,False,,246.0,25.0,42.0,3730.0,False,B,260,P,7972,4043.0
6581,6945_01,Europa,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,True,B,263,S,6945,0.0
6025,6372_01,Europa,False,TRAPPIST-1e,40.0,False,773.0,3729.0,43.0,10.0,0.0,True,B,216,P,6372,4555.0
8063,8618_02,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,B,336,S,8618,0.0
6026,6372_02,Europa,False,TRAPPIST-1e,26.0,True,0.0,2199.0,0.0,328.0,329.0,False,B,216,P,6372,2856.0
6027,6372_03,Europa,False,55 Cancri e,45.0,False,0.0,3200.0,0.0,415.0,161.0,True,B,216,P,6372,3776.0
6028,6372_04,Europa,True,55 Cancri e,18.0,False,,0.0,0.0,0.0,0.0,True,B,216,P,6372,0.0
7587,8115_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,B,318,S,8115,0.0
7588,8115_02,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,318,S,8115,0.0
8157,8721_01,Europa,True,55 Cancri e,65.0,False,0.0,0.0,0.0,0.0,0.0,True,B,337,S,8721,0.0
7590,8117_01,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,319,S,8117,0.0
7591,8117_02,Europa,False,TRAPPIST-1e,24.0,False,0.0,809.0,0.0,4928.0,143.0,False,B,319,S,8117,5880.0
6296,6665_01,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,222,P,6665,0.0
6297,6665_02,Europa,False,TRAPPIST-1e,18.0,False,4.0,1337.0,0.0,0.0,182.0,False,B,222,P,6665,1523.0
6298,6665_03,Europa,False,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,B,222,P,6665,0.0
7457,7982_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,False,B,261,P,7982,0.0
7007,7452_02,Europa,False,55 Cancri e,26.0,False,286.0,3387.0,575.0,213.0,548.0,True,B,281,S,7452,5009.0
7008,7452_03,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,,0.0,True,B,281,S,7452,0.0
7415,7929_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,910.0,58.0,1654.0,1217.0,False,B,311,S,7929,3839.0
6583,6947_01,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,B,264,S,6947,0.0
7014,7459_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,397.0,0.0,1249.0,845.0,False,B,282,S,7459,2491.0
8442,9015_01,Europa,False,55 Cancri e,41.0,False,3.0,1320.0,0.0,0.0,12392.0,False,B,344,S,9015,13715.0
8441,9014_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,293,P,9014,0.0
5708,6045_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,21.0,0.0,8126.0,4.0,False,B,233,S,6045,8151.0
7592,8117_03,Europa,True,55 Cancri e,54.0,True,0.0,0.0,0.0,0.0,0.0,True,B,319,S,8117,0.0
6584,6947_02,Europa,False,TRAPPIST-1e,49.0,False,0.0,1757.0,0.0,797.0,567.0,True,B,264,S,6947,3121.0
7944,8481_01,Europa,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,B,332,S,8481,0.0
5774,6117_01,Europa,False,TRAPPIST-1e,56.0,False,679.0,1126.0,0.0,33.0,3230.0,False,B,234,S,6117,5068.0
6287,6656_01,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,,True,B,221,P,6656,0.0
6299,6665_04,Europa,False,55 Cancri e,35.0,False,0.0,2504.0,0.0,0.0,5496.0,False,B,222,P,6665,8000.0
6963,7395_04,Europa,False,55 Cancri e,43.0,True,0.0,486.0,0.0,0.0,2470.0,False,B,277,S,7395,2956.0
6962,7395_03,Europa,False,TRAPPIST-1e,38.0,False,4.0,5974.0,0.0,3682.0,197.0,False,B,277,S,7395,9857.0
6961,7395_02,Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,B,277,S,7395,0.0
6960,7395_01,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,277,S,7395,0.0
6991,7435_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,244,P,7435,0.0
7006,7452_01,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,B,281,S,7452,0.0
6786,7167_01,Europa,False,55 Cancri e,33.0,False,0.0,3676.0,0.0,1743.0,1.0,True,B,270,S,7167,5420.0
7577,8098_02,Europa,False,55 Cancri e,44.0,False,9.0,2311.0,0.0,633.0,1.0,True,B,269,P,8098,2954.0
8250,8816_01,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,,True,B,340,S,8816,0.0
7673,8190_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,B,320,S,8190,0.0
7536,8057_01,Europa,True,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,True,B,267,P,8057,0.0
7537,8057_02,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,267,P,8057,0.0
5925,6285_01,Europa,True,55 Cancri e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,B,245,S,6285,0.0
5926,6285_02,Europa,False,TRAPPIST-1e,43.0,False,2.0,5329.0,0.0,7.0,0.0,True,B,245,S,6285,5338.0
6204,6561_01,Europa,False,TRAPPIST-1e,29.0,False,19.0,4900.0,6.0,6324.0,2056.0,False,B,253,S,6561,13305.0
7996,8556_02,Europa,False,55 Cancri e,25.0,True,0.0,3978.0,0.0,266.0,597.0,True,B,280,P,8556,4841.0
5883,6232_01,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,B,241,S,6232,0.0
6224,6583_02,Europa,False,55 Cancri e,53.0,False,0.0,2606.0,0.0,1170.0,0.0,True,B,254,S,6583,3776.0
5900,6254_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,B,243,S,6254,0.0
5901,6254_02,Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,B,243,S,6254,0.0
6223,6583_01,Europa,False,TRAPPIST-1e,13.0,False,0.0,100.0,12253.0,6.0,80.0,True,B,254,S,6583,12439.0
5905,6263_01,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,213,P,6263,0.0
8254,8816_05,Europa,False,TRAPPIST-1e,64.0,True,0.0,1770.0,0.0,4111.0,180.0,False,B,340,S,8816,6061.0
7995,8556_01,Europa,False,TRAPPIST-1e,18.0,False,0.0,1878.0,0.0,18572.0,10028.0,False,B,280,P,8556,30478.0
8253,8816_04,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,340,S,8816,0.0
8252,8816_03,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,340,S,8816,0.0
7998,8557_02,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,334,S,8557,0.0
7997,8557_01,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,B,334,S,8557,0.0
6750,7121_01,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,B,269,S,7121,0.0
7578,8098_03,Europa,True,55 Cancri e,18.0,False,0.0,,0.0,0.0,0.0,True,B,269,P,8098,0.0
7579,8098_04,Europa,False,55 Cancri e,26.0,False,0.0,11598.0,0.0,3.0,386.0,True,B,269,P,8098,11987.0
8062,8618_01,Europa,False,55 Cancri e,18.0,False,0.0,694.0,0.0,0.0,1370.0,False,B,336,S,8618,2064.0
6739,7109_01,Europa,False,55 Cancri e,49.0,False,0.0,7683.0,0.0,13016.0,0.0,False,B,268,S,7109,20699.0
7624,8144_01,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,B,270,P,8144,0.0
7625,8144_02,Europa,False,TRAPPIST-1e,13.0,False,0.0,3680.0,0.0,1529.0,3854.0,False,B,270,P,8144,9063.0
7626,8144_03,Europa,False,TRAPPIST-1e,28.0,False,0.0,3317.0,77.0,0.0,130.0,True,B,270,P,8144,3524.0
8124,8675_01,Europa,True,TRAPPIST-1e,25.0,True,0.0,0.0,0.0,0.0,0.0,True,B,281,P,8675,0.0
7576,8098_01,Europa,False,TRAPPIST-1e,69.0,True,0.0,269.0,0.0,190.0,9033.0,False,B,269,P,8098,9492.0
6746,7117_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,B,236,P,7117,0.0
6134,6472_01,Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,B,250,S,6472,0.0
6757,7128_03,Europa,False,55 Cancri e,34.0,False,0.0,2612.0,1.0,131.0,2714.0,False,B,238,P,7128,5458.0
6756,7128_02,Europa,False,55 Cancri e,44.0,False,0.0,4322.0,3.0,153.0,52.0,True,B,238,P,7128,4530.0
6755,7128_01,Europa,False,55 Cancri e,37.0,False,1.0,4462.0,1.0,9206.0,3.0,False,B,238,P,7128,13673.0
6754,7127_02,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,,0.0,0.0,True,B,237,P,7127,0.0
6753,7127_01,Europa,False,TRAPPIST-1e,,False,0.0,4155.0,0.0,1368.0,42.0,False,B,237,P,7127,5565.0
6061,6406_02,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,B,249,S,6406,0.0
6751,7121_02,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,B,269,S,7121,0.0
6135,6472_02,Europa,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,B,250,S,6472,0.0
